author,title,description,url,publishedAt,content
,Russian attack on corn ship off Ukraine's Odesa kills 10,The Russian missile struck Guinea-Bissau-flagged Golden Leo in the Black Sea.,https://www.channelnewsasia.com/world/russia-ukraine-strike-ship-odesa-black-sea-6266221,2026-07-20T16:34:10Z,The Black Sea was a flashpoint of the Ukraine war in the months following Russia's 2022 full-scale invasion of its neighbour. But under a deal meant to ease global price shocks and allow both countri… [+1188 chars]
Austin Schroeder,Corn Corrects Lower on Wednesday,"Corn futures fell back on Wednesday after rallying nearly 40 cents off the lows last week, with contracts down 3 to 8 ¾ cents at the close. The CmdtyView nat...",https://www.barchart.com/story/news/3193884/corn-corrects-lower-on-wednesday,2026-07-08T22:16:28Z,"Open corn cob with green leaves via Kwangmoozaa via iStock
Corn futures fell back on Wednesday after rallying nearly 40 cents off the lows last week, with contracts down 3 to 8 ¾ cents at the close.… [+1632 chars]"
Abid Hussain,"‘Collapsed’: Roadblocks, internet blackout leave Pakistani Kashmir in limbo","Residents describe mounting hardship, as internet restrictions and road closures stretch into second month before polls.",https://www.aljazeera.com/features/2026/7/24/collapsed-roadblocks-internet-blackout-leave-pakistani-kashmir-in-limbo,2026-07-24T06:01:39Z,"Muzaffarabad, Pakistan-administered Kashmir Zaheer Iqbal remembers exactly how much fuel it took to save his brothers life. First, 2.5 litres to drive from his hilltop village of Keri Kot to the gove… [+10863 chars]"
,Starship delivery robots leave campuses for cities,"Starship Technologies is redeploying 1,200 delivery robots from U.S. college campuses to grocery delivery, but crowded city sidewalks pose new challenges.",https://www.foxnews.com/tech/starship-delivery-robots-leave-campuses-cities,2026-07-06T12:09:44Z,"Those little white robots that once rolled across college sidewalks with lattes, fries and late-night snacks are getting a new assignment. Starship Technologies recently announced that it will wind d… [+9589 chars]"
Austin Schroeder,Corn Slipping Lower at Midday,Corn futures are trading with midday losses of 1 to 2 cents on Friday. Spillover pressure from sharp losses in wheat are weighing on the market. The CmdtyVie...,https://www.barchart.com/story/news/3452086/corn-slipping-lower-at-midday,2026-07-24T17:22:19Z,"Ripe corn on the cob in a field via branex via iStock
Corn futures are trading with midday losses of 1 to 2 cents on Friday. Spillover pressure from sharp losses in wheat are weighing on the market.… [+1126 chars]"
Lightspeed Magazine,A Magical Ritual Keeps a Family’s Past Alive in This Speculative Short Story,"Read 'Waru Waru' by Ruth Joffre right here on io9, courtesy of Lightspeed Magazine.",https://gizmodo.com/a-magical-ritual-keeps-a-familys-past-alive-in-this-speculative-short-story-2000778034,2026-07-09T15:00:54Z,"io9 is proud to present fiction from Lightspeed Magazine. Once a month, we feature a storyfrom Lightspeeds current issue. This months selection is Waru Waru by Ruth Joffre. Enjoy!
Waru Waru
by Ruth… [+37316 chars]"
,QuadRF can spot drones and see WiFi through my wall,"The QuadRF (pictured above) a phased-array radio built around a Raspberry Pi 5 and an FPGA board with picosecond-level timing. It does advanced signal processing and beamforming.
It can see WiFi through walls and track drones in flight.
If the open source com…",https://www.jeffgeerling.com/blog/2026/quadrf-can-spot-drones-and-see-wifi-through-my-wall/,2026-07-10T15:59:53Z,"The QuadRF (pictured above) a phased-array radio built around a Raspberry Pi 5 and an FPGA board with picosecond-level timing. It does advanced signal processing and beamforming.
It can see WiFi thr… [+5470 chars]"
Austin Schroeder,"Wheat Pulls Off Early Friday Lows, Still See Pressure to Close the Week","The wheat complex was under pressure for much of the session from money coming off the table into the weekend, though buyers pulled things off the lows. Chic...",https://www.barchart.com/story/news/3456178/wheat-pulls-off-early-friday-lows-still-see-pressure-to-close-the-week,2026-07-24T22:12:50Z,"Golden wheat field at sunset by ParinPIX via Adobe Stock
The wheat complex was under pressure for much of the session from money coming off the table into the weekend, though buyers pulled things of… [+1915 chars]"
Austin Schroeder,Corn Rallying Out of the Long Weekend,"Corn price action is shooting 11 to 14 ¾ cents higher so far on Monday morning, as the forecasts shift warmer. Futures were mixed on Thursday, with front mon...",https://www.barchart.com/story/news/3141428/corn-rallying-out-of-the-long-weekend,2026-07-06T12:42:44Z,"Corn, soybeans - by 12019 via Pixaba__427x320
Corn price action is shooting 11 to 14 ¾ cents higher so far on Monday morning, as the forecasts shift warmer. Futures were mixed on Thursday, with fron… [+2073 chars]"
David Edwards,'Unethical' Trump admin sting operation starves poor community of food: lawsuit,"A majority-Latino neighborhood in The Bronx was deprived of a food source after a Trump administration sting banned food stamps at a popular bodega over an alleged bottle of Clorox, a new lawsuit contends. Naji Shagera Al Yafai, the sole owner of Black Olive …",https://www.rawstory.com/trump-food-stamps-bleach-sting/,2026-07-24T14:15:38Z,"A majority-Latino neighborhood in The Bronx was deprived of a food source after a Trump administration sting banned food stamps at a popular bodega over an alleged bottle of Clorox, a new lawsuit con… [+2410 chars]"
Austin Schroeder,Corn Showing Fractional Gains Early Turnaround Tuesday,"Corn price action is just fractionally higher on Tuesday morning trade. Futures were in retreat mode on Monday with contracts down 2 ½ to 13 ½ cents, across...",https://www.barchart.com/story/news/3499262/corn-showing-fractional-gains-early-turnaround-tuesday,2026-07-28T12:28:53Z,"Ear of corn - by Couleur via Pixabay__480x320
Corn price action is just fractionally higher on Tuesday morning trade. Futures were in retreat mode on Monday with contracts down 2 ½ to 13 ½ cents, ac… [+1794 chars]"
Karly Tucker,"MAHA Win in Arkansas: ‘Food, Not Junk’ for Food Stamps","Arkansas Gov. Sarah Huckabee Sanders is celebrating a state ban on food stamps being used on candy and soda as part of the Make America Healthy Again effort, despite lawsuits against similar waivers.  “Arkansas is getting soft drinks and candy OFF food stamps…",https://www.dailysignal.com/2026/07/10/maha-win-in-arkansas-food-not-junk/,2026-07-10T14:50:00Z,"Arkansas Gov. Sarah Huckabee Sanders is celebrating a state ban on food stamps being used on candy and soda as part of the Make America Healthy Again effort, despite lawsuits against similar waivers.… [+3062 chars]"
Danielle Han,The Administration Wants More Blank Checks for a War It Already Said Is Over,Pete Hegseth appeared before the Senate Appropriations Committee to ask for nearly double the amount of what the war in Iran has already cost.,https://www.jezebel.com/the-administration-wants-more-blank-checks-for-a-war-it-already-said-is-over,2026-07-22T08:58:08Z,"Somewhere between eking out crappy push-ups and obsessing over the testosterone levels of American soldiers, 
War
 Defense Secretary Pete Hegseth found time in his fudgeling-packed schedule this we… [+3349 chars]"
Subramani Ra Mancombu,"India should opt for need-based grain purchases, allow private sector to buy more: Ramesh Chand","Calling for alternative procurement policy, the former NITI Aayog member says the government should ensure MSP to farmers via price differential payment",https://www.thehindubusinessline.com/economy/agri-business/india-should-opt-for-need-based-grain-purchases-allow-private-sector-to-buy-more-ramesh-chand/article71206352.ece,2026-07-10T13:07:56Z,"The Indian government should opt for need-based procurement of wheat and rice, but ensure minimum support price (MSP) for farmers through price differential payment (DP), former NITI Aayog member Ram… [+3161 chars]"
https://www.facebook.com/bbcnews,Saudi Arabia's dilemma as it tries to stay out of US-Iran war,The kingdom faces a choice of whether to keep hitting back as a deterrent or to try to de-escalate the situation.,https://www.bbc.co.uk/news/articles/clyx83l8jv8o,2026-07-29T18:41:31Z,"In response, the Saudis pumped as much oil as they could around five million barrels per day - through their east-west pipeline to their export terminal on the Red Sea, on its opposite coast, at Yanb… [+1259 chars]"
,BBC reports from the Strait of Hormuz during fragile ceasefire,"Dozens of boats are still anchored in the Strait, while ordinary Iranians try to continue to their lives.",https://www.bbc.co.uk/news/videos/c04yxq2dldpo,2026-07-02T17:56:11Z,"The BBC is the first international broadcaster to report from the Strait of Hormuz, revealing how Iranians at the heart of the crisis are living through a fragile ceasefire. 
An agreement made last … [+354 chars]"
https://www.facebook.com/bbcnews,Nato allies announce £37bn for new missile project,Prime Minister Sir Keir Starmer will convene around a dozen leaders to discuss the programme in Ankara.,https://www.bbc.co.uk/news/articles/ckg4e3lwzqzo,2026-07-08T03:12:00Z,"At the summit, Sir Keir is expected to underline the threat posed by Russia to the UK and Nato. 
The government said Nato had scrambled fighter jets to intercept Russian aircraft approaching allied … [+2165 chars]"
Emily Feng,"Amid U.S.-Iran war, Houthi rebels threaten to blockade another key strait","The Houthis, a Shiite militia in Yemen, which is aligned with Iran, have announced a naval blockade of a key waterway, the Bab Al-Mandeb Strait.",https://www.npr.org/2026/07/21/nx-s1-5901846/us-iran-updates,2026-07-21T10:21:43Z,"TEL AVIV The Houthis, a Yemeni Shiite militia which is aligned with Iran, have announced a naval blockade of a key waterway, the Bab Al-Mandeb Strait.
In a video statement, a Houthi spokesperson sai… [+3648 chars]"
JON GAMBRELL,US strikes bridges and collapses a tower at a key port as its Iran campaign expands,"The United States expanded its airstrike campaign against Iran early Friday by hitting more bridges and collapsing a tower at a key Iranian port, part of U.S...",https://www.yahoo.com/news/world/articles/us-airstrikes-iran-appear-damaged-041126104.html,2026-07-17T04:11:26Z,"DUBAI, United Arab Emirates (AP) The United States expanded its airstrike campaign against Iran early Friday by hitting more bridges and collapsing a tower at a key Iranian port, part of U.S. Preside… [+4280 chars]"
